counter,steering_horizontal,steering_vertical,short_fname
8191,nothing,up,img_8191_ripeno.jpg
8192,right,up,img_8192_ripeno.jpg
8193,right,up,img_8193_ripeno.jpg
8194,right,up,img_8194_ripeno.jpg
8195,right,up,img_8195_ripeno.jpg
8196,right,up,img_8196_ripeno.jpg
8197,right,up,img_8197_ripeno.jpg
8198,right,up,img_8198_ripeno.jpg
8199,right,up,img_8199_ripeno.jpg
8200,nothing,up,img_8200_ripeno.jpg
8201,nothing,up,img_8201_ripeno.jpg
8202,nothing,up,img_8202_ripeno.jpg
8203,right,up,img_8203_ripeno.jpg
8204,nothing,up,img_8204_ripeno.jpg
8205,nothing,up,img_8205_ripeno.jpg
8206,right,up,img_8206_ripeno.jpg
8207,right,up,img_8207_ripeno.jpg
8208,right,up,img_8208_ripeno.jpg
8209,right,up,img_8209_ripeno.jpg
8210,right,up,img_8210_ripeno.jpg
8211,nothing,up,img_8211_ripeno.jpg
8212,left,nothing,img_8212_ripeno.jpg
8213,left,nothing,img_8213_ripeno.jpg
8214,left,nothing,img_8214_ripeno.jpg
8215,left,nothing,img_8215_ripeno.jpg
8216,left,nothing,img_8216_ripeno.jpg
8217,left,nothing,img_8217_ripeno.jpg
8218,left,up,img_8218_ripeno.jpg
8219,left,up,img_8219_ripeno.jpg
8220,left,up,img_8220_ripeno.jpg
8221,nothing,nothing,img_8221_ripeno.jpg
8222,nothing,nothing,img_8222_ripeno.jpg
8223,left,nothing,img_8223_ripeno.jpg
8224,left,up,img_8224_ripeno.jpg
8225,nothing,up,img_8225_ripeno.jpg
8226,nothing,up,img_8226_ripeno.jpg
8227,nothing,up,img_8227_ripeno.jpg
8228,nothing,up,img_8228_ripeno.jpg
8229,nothing,up,img_8229_ripeno.jpg
8230,left,up,img_8230_ripeno.jpg
8231,left,up,img_8231_ripeno.jpg
8232,left,up,img_8232_ripeno.jpg
8233,nothing,nothing,img_8233_ripeno.jpg
8234,nothing,nothing,img_8234_ripeno.jpg
8235,nothing,up,img_8235_ripeno.jpg
8236,nothing,up,img_8236_ripeno.jpg
8237,nothing,up,img_8237_ripeno.jpg
8238,nothing,up,img_8238_ripeno.jpg
8239,nothing,nothing,img_8239_ripeno.jpg
8240,left,nothing,img_8240_ripeno.jpg
8241,left,up,img_8241_ripeno.jpg
8242,nothing,up,img_8242_ripeno.jpg
8243,nothing,up,img_8243_ripeno.jpg
8244,nothing,up,img_8244_ripeno.jpg
8245,nothing,up,img_8245_ripeno.jpg
8246,left,up,img_8246_ripeno.jpg
8247,nothing,up,img_8247_ripeno.jpg
8248,nothing,up,img_8248_ripeno.jpg
8249,nothing,up,img_8249_ripeno.jpg
8250,nothing,up,img_8250_ripeno.jpg
8251,nothing,up,img_8251_ripeno.jpg
8252,nothing,up,img_8252_ripeno.jpg
8253,nothing,up,img_8253_ripeno.jpg
8254,left,up,img_8254_ripeno.jpg
8255,nothing,nothing,img_8255_ripeno.jpg
8256,nothing,nothing,img_8256_ripeno.jpg
8257,nothing,up,img_8257_ripeno.jpg
8258,nothing,up,img_8258_ripeno.jpg
8259,nothing,up,img_8259_ripeno.jpg
8260,nothing,up,img_8260_ripeno.jpg
8261,nothing,up,img_8261_ripeno.jpg
8262,nothing,up,img_8262_ripeno.jpg
8263,nothing,up,img_8263_ripeno.jpg
8264,nothing,up,img_8264_ripeno.jpg
8265,left,nothing,img_8265_ripeno.jpg
8266,left,nothing,img_8266_ripeno.jpg
8267,nothing,nothing,img_8267_ripeno.jpg
8268,nothing,nothing,img_8268_ripeno.jpg
8269,left,nothing,img_8269_ripeno.jpg
8270,nothing,up,img_8270_ripeno.jpg
8271,nothing,up,img_8271_ripeno.jpg
8272,nothing,up,img_8272_ripeno.jpg
8273,nothing,up,img_8273_ripeno.jpg
8274,nothing,up,img_8274_ripeno.jpg
8275,nothing,up,img_8275_ripeno.jpg
8276,nothing,up,img_8276_ripeno.jpg
8277,nothing,up,img_8277_ripeno.jpg
8278,nothing,up,img_8278_ripeno.jpg
8279,nothing,up,img_8279_ripeno.jpg
8280,nothing,up,img_8280_ripeno.jpg
8281,left,nothing,img_8281_ripeno.jpg
8282,left,nothing,img_8282_ripeno.jpg
8283,left,nothing,img_8283_ripeno.jpg
8284,nothing,up,img_8284_ripeno.jpg
8285,nothing,up,img_8285_ripeno.jpg
8286,nothing,up,img_8286_ripeno.jpg
8287,nothing,up,img_8287_ripeno.jpg
8288,nothing,up,img_8288_ripeno.jpg
8289,left,up,img_8289_ripeno.jpg
8290,left,nothing,img_8290_ripeno.jpg
8291,left,nothing,img_8291_ripeno.jpg
8292,left,up,img_8292_ripeno.jpg
8293,left,up,img_8293_ripeno.jpg
8294,left,up,img_8294_ripeno.jpg
8295,left,up,img_8295_ripeno.jpg
8296,left,up,img_8296_ripeno.jpg
8297,left,up,img_8297_ripeno.jpg
8298,left,up,img_8298_ripeno.jpg
8299,left,up,img_8299_ripeno.jpg
8300,nothing,nothing,img_8300_ripeno.jpg
8301,nothing,nothing,img_8301_ripeno.jpg
8302,nothing,up,img_8302_ripeno.jpg
8303,nothing,up,img_8303_ripeno.jpg
8304,nothing,up,img_8304_ripeno.jpg
8305,nothing,up,img_8305_ripeno.jpg
8306,nothing,up,img_8306_ripeno.jpg
8307,nothing,up,img_8307_ripeno.jpg
8308,nothing,nothing,img_8308_ripeno.jpg
8309,nothing,nothing,img_8309_ripeno.jpg
8310,nothing,nothing,img_8310_ripeno.jpg
8311,left,nothing,img_8311_ripeno.jpg
8312,left,nothing,img_8312_ripeno.jpg
8313,left,up,img_8313_ripeno.jpg
8314,left,up,img_8314_ripeno.jpg
8315,left,up,img_8315_ripeno.jpg
8316,nothing,nothing,img_8316_ripeno.jpg
8317,nothing,nothing,img_8317_ripeno.jpg
8318,nothing,up,img_8318_ripeno.jpg
8319,nothing,up,img_8319_ripeno.jpg
8320,left,up,img_8320_ripeno.jpg
8321,left,up,img_8321_ripeno.jpg
8322,nothing,up,img_8322_ripeno.jpg
8323,nothing,up,img_8323_ripeno.jpg
8324,nothing,up,img_8324_ripeno.jpg
8325,nothing,up,img_8325_ripeno.jpg
8326,nothing,up,img_8326_ripeno.jpg
8327,nothing,up,img_8327_ripeno.jpg
8328,nothing,up,img_8328_ripeno.jpg
8329,nothing,up,img_8329_ripeno.jpg
8330,nothing,up,img_8330_ripeno.jpg
8331,nothing,up,img_8331_ripeno.jpg
8332,nothing,up,img_8332_ripeno.jpg
8333,nothing,nothing,img_8333_ripeno.jpg
8334,nothing,nothing,img_8334_ripeno.jpg
8335,nothing,up,img_8335_ripeno.jpg
8336,nothing,up,img_8336_ripeno.jpg
8337,nothing,nothing,img_8337_ripeno.jpg
8338,nothing,nothing,img_8338_ripeno.jpg
8339,nothing,nothing,img_8339_ripeno.jpg
8340,nothing,up,img_8340_ripeno.jpg
8341,right,up,img_8341_ripeno.jpg
8342,right,nothing,img_8342_ripeno.jpg
8343,right,nothing,img_8343_ripeno.jpg
8344,right,up,img_8344_ripeno.jpg
8345,right,up,img_8345_ripeno.jpg
8346,right,up,img_8346_ripeno.jpg
8347,right,up,img_8347_ripeno.jpg
8348,nothing,nothing,img_8348_ripeno.jpg
8349,nothing,up,img_8349_ripeno.jpg
8350,nothing,up,img_8350_ripeno.jpg
8351,nothing,up,img_8351_ripeno.jpg
8352,right,up,img_8352_ripeno.jpg
8353,right,up,img_8353_ripeno.jpg
8354,right,up,img_8354_ripeno.jpg
8355,nothing,up,img_8355_ripeno.jpg
8356,nothing,up,img_8356_ripeno.jpg
8357,nothing,up,img_8357_ripeno.jpg
8358,right,up,img_8358_ripeno.jpg
8359,right,up,img_8359_ripeno.jpg
8360,nothing,up,img_8360_ripeno.jpg
8361,nothing,up,img_8361_ripeno.jpg
8362,nothing,up,img_8362_ripeno.jpg
8363,right,up,img_8363_ripeno.jpg
8364,right,up,img_8364_ripeno.jpg
8365,nothing,up,img_8365_ripeno.jpg
8366,nothing,up,img_8366_ripeno.jpg
8367,nothing,up,img_8367_ripeno.jpg
8368,nothing,up,img_8368_ripeno.jpg
8369,nothing,up,img_8369_ripeno.jpg
8370,nothing,up,img_8370_ripeno.jpg
8371,nothing,up,img_8371_ripeno.jpg
8372,right,nothing,img_8372_ripeno.jpg
8373,right,nothing,img_8373_ripeno.jpg
8374,right,nothing,img_8374_ripeno.jpg
8375,right,nothing,img_8375_ripeno.jpg
8376,right,up,img_8376_ripeno.jpg
8377,right,up,img_8377_ripeno.jpg
8378,right,up,img_8378_ripeno.jpg
8379,right,up,img_8379_ripeno.jpg
8380,right,up,img_8380_ripeno.jpg
8381,right,up,img_8381_ripeno.jpg
8382,right,up,img_8382_ripeno.jpg
8383,nothing,nothing,img_8383_ripeno.jpg
8384,right,nothing,img_8384_ripeno.jpg
8385,right,up,img_8385_ripeno.jpg
8386,nothing,up,img_8386_ripeno.jpg
8387,nothing,up,img_8387_ripeno.jpg
8388,nothing,up,img_8388_ripeno.jpg
8389,nothing,up,img_8389_ripeno.jpg
8390,right,up,img_8390_ripeno.jpg
8391,right,up,img_8391_ripeno.jpg
8392,right,up,img_8392_ripeno.jpg
8393,nothing,up,img_8393_ripeno.jpg
8394,nothing,up,img_8394_ripeno.jpg
8395,nothing,up,img_8395_ripeno.jpg
8396,nothing,up,img_8396_ripeno.jpg
8397,nothing,nothing,img_8397_ripeno.jpg
8398,nothing,up,img_8398_ripeno.jpg
8399,nothing,up,img_8399_ripeno.jpg
8400,nothing,up,img_8400_ripeno.jpg
8401,nothing,up,img_8401_ripeno.jpg
8402,nothing,up,img_8402_ripeno.jpg
8403,nothing,up,img_8403_ripeno.jpg
8404,nothing,up,img_8404_ripeno.jpg
8405,nothing,up,img_8405_ripeno.jpg
8406,nothing,up,img_8406_ripeno.jpg
8407,left,up,img_8407_ripeno.jpg
8408,left,nothing,img_8408_ripeno.jpg
8409,nothing,nothing,img_8409_ripeno.jpg
8410,nothing,nothing,img_8410_ripeno.jpg
8411,left,nothing,img_8411_ripeno.jpg
8412,left,up,img_8412_ripeno.jpg
8413,nothing,up,img_8413_ripeno.jpg
8414,nothing,up,img_8414_ripeno.jpg
8415,nothing,up,img_8415_ripeno.jpg
8416,left,up,img_8416_ripeno.jpg
8417,left,nothing,img_8417_ripeno.jpg
8418,nothing,up,img_8418_ripeno.jpg
8419,nothing,up,img_8419_ripeno.jpg
8420,nothing,up,img_8420_ripeno.jpg
8421,left,up,img_8421_ripeno.jpg
8422,nothing,up,img_8422_ripeno.jpg
8423,nothing,up,img_8423_ripeno.jpg
8424,nothing,up,img_8424_ripeno.jpg
8425,left,nothing,img_8425_ripeno.jpg
8426,left,nothing,img_8426_ripeno.jpg
8427,left,nothing,img_8427_ripeno.jpg
8428,left,up,img_8428_ripeno.jpg
8429,left,up,img_8429_ripeno.jpg
8430,left,up,img_8430_ripeno.jpg
8431,left,up,img_8431_ripeno.jpg
8432,left,up,img_8432_ripeno.jpg
8433,left,up,img_8433_ripeno.jpg
8434,left,up,img_8434_ripeno.jpg
8435,left,up,img_8435_ripeno.jpg
8436,left,up,img_8436_ripeno.jpg
8437,left,up,img_8437_ripeno.jpg
8438,nothing,nothing,img_8438_ripeno.jpg
8439,nothing,nothing,img_8439_ripeno.jpg
8440,nothing,nothing,img_8440_ripeno.jpg
8441,nothing,up,img_8441_ripeno.jpg
8442,right,up,img_8442_ripeno.jpg
8443,right,up,img_8443_ripeno.jpg
8444,right,up,img_8444_ripeno.jpg
8445,right,up,img_8445_ripeno.jpg
8446,nothing,up,img_8446_ripeno.jpg
8447,nothing,up,img_8447_ripeno.jpg
8448,nothing,up,img_8448_ripeno.jpg
8449,nothing,up,img_8449_ripeno.jpg
8450,nothing,up,img_8450_ripeno.jpg
8451,right,up,img_8451_ripeno.jpg
8452,right,up,img_8452_ripeno.jpg
8453,right,up,img_8453_ripeno.jpg
8454,nothing,up,img_8454_ripeno.jpg
8455,nothing,up,img_8455_ripeno.jpg
8456,nothing,up,img_8456_ripeno.jpg
8457,nothing,up,img_8457_ripeno.jpg
8458,nothing,up,img_8458_ripeno.jpg
8459,nothing,up,img_8459_ripeno.jpg
8460,nothing,up,img_8460_ripeno.jpg
8461,nothing,up,img_8461_ripeno.jpg
8462,nothing,up,img_8462_ripeno.jpg
8463,nothing,up,img_8463_ripeno.jpg
8464,nothing,up,img_8464_ripeno.jpg
8465,nothing,up,img_8465_ripeno.jpg
8466,nothing,up,img_8466_ripeno.jpg
8467,nothing,up,img_8467_ripeno.jpg
8468,nothing,up,img_8468_ripeno.jpg
8469,nothing,up,img_8469_ripeno.jpg
8470,nothing,up,img_8470_ripeno.jpg
8471,nothing,up,img_8471_ripeno.jpg
8472,nothing,up,img_8472_ripeno.jpg
8473,nothing,up,img_8473_ripeno.jpg
8474,nothing,up,img_8474_ripeno.jpg
8475,nothing,up,img_8475_ripeno.jpg
8476,nothing,up,img_8476_ripeno.jpg
8477,nothing,up,img_8477_ripeno.jpg
8478,right,nothing,img_8478_ripeno.jpg
8479,right,nothing,img_8479_ripeno.jpg
8480,right,nothing,img_8480_ripeno.jpg
8481,right,nothing,img_8481_ripeno.jpg
8482,nothing,nothing,img_8482_ripeno.jpg
8483,nothing,up,img_8483_ripeno.jpg
8484,nothing,up,img_8484_ripeno.jpg
8485,nothing,up,img_8485_ripeno.jpg
8486,nothing,up,img_8486_ripeno.jpg
8487,nothing,up,img_8487_ripeno.jpg
8488,nothing,nothing,img_8488_ripeno.jpg
8489,left,nothing,img_8489_ripeno.jpg
8490,left,nothing,img_8490_ripeno.jpg
8491,left,up,img_8491_ripeno.jpg
8492,left,up,img_8492_ripeno.jpg
8493,left,up,img_8493_ripeno.jpg
8494,nothing,up,img_8494_ripeno.jpg
8495,nothing,up,img_8495_ripeno.jpg
8496,nothing,up,img_8496_ripeno.jpg
8497,right,up,img_8497_ripeno.jpg
8498,right,up,img_8498_ripeno.jpg
8499,nothing,up,img_8499_ripeno.jpg
8500,nothing,up,img_8500_ripeno.jpg
8501,nothing,up,img_8501_ripeno.jpg
8502,nothing,up,img_8502_ripeno.jpg
8503,nothing,up,img_8503_ripeno.jpg
8504,nothing,up,img_8504_ripeno.jpg
8505,nothing,up,img_8505_ripeno.jpg
8506,nothing,up,img_8506_ripeno.jpg
8507,nothing,up,img_8507_ripeno.jpg
8508,nothing,up,img_8508_ripeno.jpg
8509,nothing,up,img_8509_ripeno.jpg
8510,right,nothing,img_8510_ripeno.jpg
8511,right,nothing,img_8511_ripeno.jpg
8512,nothing,nothing,img_8512_ripeno.jpg
8513,nothing,nothing,img_8513_ripeno.jpg
8514,right,nothing,img_8514_ripeno.jpg
8515,nothing,up,img_8515_ripeno.jpg
8516,nothing,up,img_8516_ripeno.jpg
8517,nothing,up,img_8517_ripeno.jpg
8518,nothing,up,img_8518_ripeno.jpg
8519,nothing,up,img_8519_ripeno.jpg
8520,nothing,up,img_8520_ripeno.jpg
8521,nothing,up,img_8521_ripeno.jpg
8522,right,nothing,img_8522_ripeno.jpg
8523,right,nothing,img_8523_ripeno.jpg
8524,right,nothing,img_8524_ripeno.jpg
8525,right,up,img_8525_ripeno.jpg
8526,nothing,up,img_8526_ripeno.jpg
8527,nothing,up,img_8527_ripeno.jpg
8528,nothing,up,img_8528_ripeno.jpg
8529,right,up,img_8529_ripeno.jpg
8530,right,up,img_8530_ripeno.jpg
8531,right,up,img_8531_ripeno.jpg
8532,right,up,img_8532_ripeno.jpg
8533,right,up,img_8533_ripeno.jpg
8534,right,up,img_8534_ripeno.jpg
8535,right,up,img_8535_ripeno.jpg
8536,nothing,up,img_8536_ripeno.jpg
8537,nothing,up,img_8537_ripeno.jpg
8538,nothing,up,img_8538_ripeno.jpg
8539,right,up,img_8539_ripeno.jpg
8540,right,up,img_8540_ripeno.jpg
8541,right,up,img_8541_ripeno.jpg
8542,right,nothing,img_8542_ripeno.jpg
8543,right,nothing,img_8543_ripeno.jpg
8544,right,up,img_8544_ripeno.jpg
8545,right,up,img_8545_ripeno.jpg
8546,right,up,img_8546_ripeno.jpg
8547,right,up,img_8547_ripeno.jpg
8548,right,up,img_8548_ripeno.jpg
8549,right,up,img_8549_ripeno.jpg
8550,right,up,img_8550_ripeno.jpg
8551,right,up,img_8551_ripeno.jpg
8552,right,up,img_8552_ripeno.jpg
8553,right,up,img_8553_ripeno.jpg
8554,right,up,img_8554_ripeno.jpg
8555,right,up,img_8555_ripeno.jpg
8556,right,up,img_8556_ripeno.jpg
8557,nothing,up,img_8557_ripeno.jpg
8558,nothing,up,img_8558_ripeno.jpg
8559,right,up,img_8559_ripeno.jpg
8560,right,up,img_8560_ripeno.jpg
8561,nothing,up,img_8561_ripeno.jpg
8562,nothing,up,img_8562_ripeno.jpg
8563,nothing,up,img_8563_ripeno.jpg
8564,right,up,img_8564_ripeno.jpg
8565,nothing,up,img_8565_ripeno.jpg
8566,nothing,up,img_8566_ripeno.jpg
8567,nothing,up,img_8567_ripeno.jpg
8568,right,up,img_8568_ripeno.jpg
8569,nothing,up,img_8569_ripeno.jpg
8570,nothing,up,img_8570_ripeno.jpg
8571,nothing,up,img_8571_ripeno.jpg
8572,nothing,up,img_8572_ripeno.jpg
8573,nothing,up,img_8573_ripeno.jpg
8574,nothing,up,img_8574_ripeno.jpg
8575,nothing,nothing,img_8575_ripeno.jpg
8576,nothing,nothing,img_8576_ripeno.jpg
8577,nothing,up,img_8577_ripeno.jpg
8578,nothing,up,img_8578_ripeno.jpg
8579,nothing,up,img_8579_ripeno.jpg
8580,nothing,up,img_8580_ripeno.jpg
8581,nothing,up,img_8581_ripeno.jpg
8582,nothing,nothing,img_8582_ripeno.jpg
8583,nothing,nothing,img_8583_ripeno.jpg
8584,nothing,up,img_8584_ripeno.jpg
8585,nothing,up,img_8585_ripeno.jpg
8586,nothing,up,img_8586_ripeno.jpg
8587,nothing,up,img_8587_ripeno.jpg
8588,nothing,nothing,img_8588_ripeno.jpg
8589,nothing,nothing,img_8589_ripeno.jpg
8590,nothing,nothing,img_8590_ripeno.jpg
8591,nothing,up,img_8591_ripeno.jpg
8592,nothing,up,img_8592_ripeno.jpg
8593,nothing,up,img_8593_ripeno.jpg
8594,nothing,nothing,img_8594_ripeno.jpg
8595,nothing,nothing,img_8595_ripeno.jpg
8596,nothing,up,img_8596_ripeno.jpg
8597,nothing,up,img_8597_ripeno.jpg
8598,nothing,up,img_8598_ripeno.jpg
8599,left,nothing,img_8599_ripeno.jpg
8600,nothing,nothing,img_8600_ripeno.jpg
8601,nothing,up,img_8601_ripeno.jpg
8602,nothing,up,img_8602_ripeno.jpg
8603,nothing,up,img_8603_ripeno.jpg
8604,left,nothing,img_8604_ripeno.jpg
8605,nothing,up,img_8605_ripeno.jpg
8606,nothing,up,img_8606_ripeno.jpg
8607,nothing,up,img_8607_ripeno.jpg
8608,left,nothing,img_8608_ripeno.jpg
8609,nothing,up,img_8609_ripeno.jpg
8610,nothing,up,img_8610_ripeno.jpg
8611,left,nothing,img_8611_ripeno.jpg
8612,nothing,nothing,img_8612_ripeno.jpg
8613,nothing,up,img_8613_ripeno.jpg
8614,left,nothing,img_8614_ripeno.jpg
8615,nothing,up,img_8615_ripeno.jpg
8616,nothing,up,img_8616_ripeno.jpg
8617,nothing,up,img_8617_ripeno.jpg
8618,nothing,up,img_8618_ripeno.jpg
8619,left,up,img_8619_ripeno.jpg
8620,left,up,img_8620_ripeno.jpg
8621,nothing,nothing,img_8621_ripeno.jpg
8622,nothing,up,img_8622_ripeno.jpg
8623,nothing,up,img_8623_ripeno.jpg
8624,nothing,up,img_8624_ripeno.jpg
8625,nothing,up,img_8625_ripeno.jpg
8626,nothing,up,img_8626_ripeno.jpg
8627,left,nothing,img_8627_ripeno.jpg
8628,left,nothing,img_8628_ripeno.jpg
8629,nothing,nothing,img_8629_ripeno.jpg
8630,nothing,up,img_8630_ripeno.jpg
8631,nothing,up,img_8631_ripeno.jpg
8632,nothing,up,img_8632_ripeno.jpg
8633,left,nothing,img_8633_ripeno.jpg
8634,left,nothing,img_8634_ripeno.jpg
8635,nothing,nothing,img_8635_ripeno.jpg
8636,nothing,up,img_8636_ripeno.jpg
8637,nothing,up,img_8637_ripeno.jpg
8638,nothing,up,img_8638_ripeno.jpg
8639,left,up,img_8639_ripeno.jpg
8640,left,up,img_8640_ripeno.jpg
8641,left,up,img_8641_ripeno.jpg
8642,left,up,img_8642_ripeno.jpg
8643,nothing,nothing,img_8643_ripeno.jpg
8644,nothing,up,img_8644_ripeno.jpg
8645,nothing,up,img_8645_ripeno.jpg
8646,nothing,up,img_8646_ripeno.jpg
8647,nothing,up,img_8647_ripeno.jpg
8648,nothing,up,img_8648_ripeno.jpg
8649,nothing,up,img_8649_ripeno.jpg
8650,nothing,up,img_8650_ripeno.jpg
8651,nothing,up,img_8651_ripeno.jpg
8652,nothing,up,img_8652_ripeno.jpg
8653,left,nothing,img_8653_ripeno.jpg
8654,nothing,nothing,img_8654_ripeno.jpg
8655,nothing,nothing,img_8655_ripeno.jpg
8656,nothing,up,img_8656_ripeno.jpg
8657,nothing,up,img_8657_ripeno.jpg
8658,nothing,up,img_8658_ripeno.jpg
8659,nothing,up,img_8659_ripeno.jpg
8660,nothing,up,img_8660_ripeno.jpg
8661,nothing,up,img_8661_ripeno.jpg
8662,nothing,up,img_8662_ripeno.jpg
8663,nothing,nothing,img_8663_ripeno.jpg
8664,left,nothing,img_8664_ripeno.jpg
8665,left,nothing,img_8665_ripeno.jpg
8666,nothing,up,img_8666_ripeno.jpg
8667,nothing,up,img_8667_ripeno.jpg
8668,nothing,up,img_8668_ripeno.jpg
8669,nothing,up,img_8669_ripeno.jpg
8670,nothing,up,img_8670_ripeno.jpg
8671,nothing,up,img_8671_ripeno.jpg
8672,nothing,up,img_8672_ripeno.jpg
8673,nothing,nothing,img_8673_ripeno.jpg
8674,left,nothing,img_8674_ripeno.jpg
8675,left,nothing,img_8675_ripeno.jpg
8676,left,up,img_8676_ripeno.jpg
8677,nothing,up,img_8677_ripeno.jpg
8678,nothing,up,img_8678_ripeno.jpg
8679,left,nothing,img_8679_ripeno.jpg
8680,left,nothing,img_8680_ripeno.jpg
8681,left,up,img_8681_ripeno.jpg
8682,left,up,img_8682_ripeno.jpg
8683,left,up,img_8683_ripeno.jpg
8684,left,up,img_8684_ripeno.jpg
8685,nothing,nothing,img_8685_ripeno.jpg
8686,nothing,nothing,img_8686_ripeno.jpg
8687,nothing,up,img_8687_ripeno.jpg
8688,nothing,up,img_8688_ripeno.jpg
8689,left,up,img_8689_ripeno.jpg
8690,left,up,img_8690_ripeno.jpg
8691,left,up,img_8691_ripeno.jpg
8692,left,up,img_8692_ripeno.jpg
8693,left,up,img_8693_ripeno.jpg
8694,left,up,img_8694_ripeno.jpg
8695,left,up,img_8695_ripeno.jpg
8696,left,nothing,img_8696_ripeno.jpg
8697,nothing,nothing,img_8697_ripeno.jpg
8698,nothing,up,img_8698_ripeno.jpg
8699,nothing,up,img_8699_ripeno.jpg
8700,nothing,up,img_8700_ripeno.jpg
8701,nothing,up,img_8701_ripeno.jpg
8702,nothing,up,img_8702_ripeno.jpg
8703,nothing,up,img_8703_ripeno.jpg
8704,nothing,up,img_8704_ripeno.jpg
8705,nothing,up,img_8705_ripeno.jpg
8706,left,nothing,img_8706_ripeno.jpg
8707,left,nothing,img_8707_ripeno.jpg
8708,left,nothing,img_8708_ripeno.jpg
8709,left,nothing,img_8709_ripeno.jpg
8710,left,nothing,img_8710_ripeno.jpg
8711,left,nothing,img_8711_ripeno.jpg
8712,left,up,img_8712_ripeno.jpg
8713,left,up,img_8713_ripeno.jpg
8714,nothing,up,img_8714_ripeno.jpg
8715,nothing,up,img_8715_ripeno.jpg
8716,nothing,up,img_8716_ripeno.jpg
8717,nothing,up,img_8717_ripeno.jpg
8718,nothing,up,img_8718_ripeno.jpg
8719,nothing,up,img_8719_ripeno.jpg
8720,nothing,up,img_8720_ripeno.jpg
8721,nothing,up,img_8721_ripeno.jpg
8722,nothing,up,img_8722_ripeno.jpg
8723,right,up,img_8723_ripeno.jpg
8724,nothing,up,img_8724_ripeno.jpg
8725,nothing,up,img_8725_ripeno.jpg
8726,nothing,up,img_8726_ripeno.jpg
8727,nothing,up,img_8727_ripeno.jpg
8728,nothing,nothing,img_8728_ripeno.jpg
8729,nothing,nothing,img_8729_ripeno.jpg
8730,nothing,nothing,img_8730_ripeno.jpg
8731,nothing,nothing,img_8731_ripeno.jpg
8732,right,nothing,img_8732_ripeno.jpg
8733,right,up,img_8733_ripeno.jpg
8734,right,up,img_8734_ripeno.jpg
8735,right,up,img_8735_ripeno.jpg
8736,right,up,img_8736_ripeno.jpg
8737,right,up,img_8737_ripeno.jpg
8738,right,up,img_8738_ripeno.jpg
8739,nothing,up,img_8739_ripeno.jpg
8740,nothing,up,img_8740_ripeno.jpg
8741,nothing,up,img_8741_ripeno.jpg
8742,nothing,up,img_8742_ripeno.jpg
8743,nothing,up,img_8743_ripeno.jpg
8744,nothing,up,img_8744_ripeno.jpg
8745,nothing,up,img_8745_ripeno.jpg
8746,nothing,up,img_8746_ripeno.jpg
8747,nothing,up,img_8747_ripeno.jpg
8748,nothing,up,img_8748_ripeno.jpg
8749,nothing,up,img_8749_ripeno.jpg
8750,nothing,up,img_8750_ripeno.jpg
8751,nothing,up,img_8751_ripeno.jpg
8752,nothing,up,img_8752_ripeno.jpg
8753,nothing,up,img_8753_ripeno.jpg
8754,right,nothing,img_8754_ripeno.jpg
8755,right,nothing,img_8755_ripeno.jpg
8756,right,nothing,img_8756_ripeno.jpg
8757,right,up,img_8757_ripeno.jpg
8758,right,up,img_8758_ripeno.jpg
8759,nothing,up,img_8759_ripeno.jpg
8760,nothing,up,img_8760_ripeno.jpg
8761,nothing,up,img_8761_ripeno.jpg
8762,nothing,up,img_8762_ripeno.jpg
8763,nothing,up,img_8763_ripeno.jpg
8764,nothing,up,img_8764_ripeno.jpg
8765,right,nothing,img_8765_ripeno.jpg
8766,right,nothing,img_8766_ripeno.jpg
8767,right,up,img_8767_ripeno.jpg
8768,right,up,img_8768_ripeno.jpg
8769,right,up,img_8769_ripeno.jpg
8770,right,up,img_8770_ripeno.jpg
8771,right,up,img_8771_ripeno.jpg
8772,right,up,img_8772_ripeno.jpg
8773,right,up,img_8773_ripeno.jpg
8774,right,up,img_8774_ripeno.jpg
8775,right,up,img_8775_ripeno.jpg
8776,nothing,up,img_8776_ripeno.jpg
8777,nothing,up,img_8777_ripeno.jpg
8778,nothing,up,img_8778_ripeno.jpg
8779,nothing,up,img_8779_ripeno.jpg
8780,nothing,up,img_8780_ripeno.jpg
8781,nothing,up,img_8781_ripeno.jpg
8782,nothing,up,img_8782_ripeno.jpg
8783,nothing,up,img_8783_ripeno.jpg
8784,nothing,up,img_8784_ripeno.jpg
8785,nothing,up,img_8785_ripeno.jpg
8786,nothing,up,img_8786_ripeno.jpg
8787,nothing,up,img_8787_ripeno.jpg
8788,nothing,up,img_8788_ripeno.jpg
8789,nothing,nothing,img_8789_ripeno.jpg
8790,nothing,nothing,img_8790_ripeno.jpg
8791,nothing,nothing,img_8791_ripeno.jpg
8792,nothing,nothing,img_8792_ripeno.jpg
8793,nothing,nothing,img_8793_ripeno.jpg
8794,left,up,img_8794_ripeno.jpg
8795,left,up,img_8795_ripeno.jpg
8796,left,up,img_8796_ripeno.jpg
8797,nothing,up,img_8797_ripeno.jpg
8798,nothing,up,img_8798_ripeno.jpg
8799,nothing,up,img_8799_ripeno.jpg
8800,nothing,up,img_8800_ripeno.jpg
8801,nothing,up,img_8801_ripeno.jpg
8802,left,nothing,img_8802_ripeno.jpg
8803,left,nothing,img_8803_ripeno.jpg
8804,left,nothing,img_8804_ripeno.jpg
8805,left,up,img_8805_ripeno.jpg
