counter,steering_horizontal,steering_vertical,short_fname,horizontal_override
3557.0,right,up,img_3557_kweym3.jpg,right
3558.0,right,up,img_3558_kweym3.jpg,right
3559.0,right,up,img_3559_kweym3.jpg,right
3560.0,right,up,img_3560_kweym3.jpg,right
3561.0,right,up,img_3561_kweym3.jpg,right
3562.0,right,up,img_3562_kweym3.jpg,right
3563.0,right,up,img_3563_kweym3.jpg,right
3564.0,right,up,img_3564_kweym3.jpg,right
3565.0,right,up,img_3565_kweym3.jpg,right
3566.0,right,up,img_3566_kweym3.jpg,right
3567.0,right,up,img_3567_kweym3.jpg,right
3568.0,right,up,img_3568_kweym3.jpg,right
3569.0,right,up,img_3569_kweym3.jpg,right
3570.0,right,up,img_3570_kweym3.jpg,right
3571.0,right,up,img_3571_kweym3.jpg,right
3572.0,right,up,img_3572_kweym3.jpg,right
3573.0,right,up,img_3573_kweym3.jpg,right
3574.0,right,up,img_3574_kweym3.jpg,right
3575.0,right,up,img_3575_kweym3.jpg,right
3576.0,right,up,img_3576_kweym3.jpg,right
3577.0,right,up,img_3577_kweym3.jpg,right
3578.0,right,up,img_3578_kweym3.jpg,right
3579.0,right,up,img_3579_kweym3.jpg,right
3580.0,right,up,img_3580_kweym3.jpg,right
3581.0,right,up,img_3581_kweym3.jpg,right
3582.0,right,up,img_3582_kweym3.jpg,right
3583.0,right,up,img_3583_kweym3.jpg,right
3584.0,right,up,img_3584_kweym3.jpg,right
3585.0,right,up,img_3585_kweym3.jpg,right
3586.0,right,up,img_3586_kweym3.jpg,right
3587.0,right,up,img_3587_kweym3.jpg,right
3588.0,right,up,img_3588_kweym3.jpg,right
3592.0,nothing,nothing,img_3592_kweym3.jpg,nothing
3593.0,nothing,nothing,img_3593_kweym3.jpg,nothing
3594.0,nothing,up,img_3594_kweym3.jpg,nothing
3595.0,nothing,up,img_3595_kweym3.jpg,nothing
3596.0,nothing,up,img_3596_kweym3.jpg,nothing
3597.0,nothing,up,img_3597_kweym3.jpg,nothing
3598.0,nothing,up,img_3598_kweym3.jpg,nothing
3599.0,nothing,up,img_3599_kweym3.jpg,nothing
3600.0,nothing,up,img_3600_kweym3.jpg,nothing
3601.0,nothing,up,img_3601_kweym3.jpg,nothing
3602.0,nothing,up,img_3602_kweym3.jpg,nothing
3603.0,nothing,up,img_3603_kweym3.jpg,nothing
3604.0,nothing,up,img_3604_kweym3.jpg,nothing
3605.0,nothing,up,img_3605_kweym3.jpg,nothing
3606.0,nothing,up,img_3606_kweym3.jpg,nothing
3607.0,nothing,up,img_3607_kweym3.jpg,nothing
3608.0,nothing,up,img_3608_kweym3.jpg,nothing
3609.0,nothing,up,img_3609_kweym3.jpg,nothing
3610.0,nothing,up,img_3610_kweym3.jpg,nothing
3611.0,nothing,up,img_3611_kweym3.jpg,nothing
3612.0,nothing,up,img_3612_kweym3.jpg,nothing
3613.0,nothing,up,img_3613_kweym3.jpg,nothing
3614.0,right,up,img_3614_kweym3.jpg,right
3615.0,right,nothing,img_3615_kweym3.jpg,right
3616.0,right,nothing,img_3616_kweym3.jpg,right
3617.0,right,nothing,img_3617_kweym3.jpg,right
3618.0,right,up,img_3618_kweym3.jpg,right
3619.0,right,up,img_3619_kweym3.jpg,right
3620.0,right,up,img_3620_kweym3.jpg,right
3621.0,right,up,img_3621_kweym3.jpg,right
3622.0,right,up,img_3622_kweym3.jpg,right
3623.0,right,up,img_3623_kweym3.jpg,right
3624.0,right,up,img_3624_kweym3.jpg,right
3625.0,right,up,img_3625_kweym3.jpg,right
3626.0,right,up,img_3626_kweym3.jpg,right
3627.0,right,up,img_3627_kweym3.jpg,right
3628.0,right,up,img_3628_kweym3.jpg,right
3629.0,nothing,up,img_3629_kweym3.jpg,nothing
3630.0,nothing,up,img_3630_kweym3.jpg,nothing
3631.0,nothing,up,img_3631_kweym3.jpg,nothing
3632.0,right,up,img_3632_kweym3.jpg,right
3633.0,right,up,img_3633_kweym3.jpg,right
3634.0,right,up,img_3634_kweym3.jpg,right
3635.0,right,up,img_3635_kweym3.jpg,right
3636.0,right,up,img_3636_kweym3.jpg,right
3637.0,right,up,img_3637_kweym3.jpg,right
3638.0,right,up,img_3638_kweym3.jpg,right
3639.0,right,up,img_3639_kweym3.jpg,right
3640.0,right,up,img_3640_kweym3.jpg,right
3641.0,right,up,img_3641_kweym3.jpg,right
3642.0,right,up,img_3642_kweym3.jpg,right
3643.0,right,up,img_3643_kweym3.jpg,right
3644.0,right,up,img_3644_kweym3.jpg,right
3645.0,right,up,img_3645_kweym3.jpg,right
3646.0,right,up,img_3646_kweym3.jpg,right
3647.0,right,up,img_3647_kweym3.jpg,right
3648.0,right,up,img_3648_kweym3.jpg,right
3649.0,right,up,img_3649_kweym3.jpg,right
3650.0,right,up,img_3650_kweym3.jpg,right
3651.0,right,up,img_3651_kweym3.jpg,right
3652.0,right,up,img_3652_kweym3.jpg,right
3653.0,right,up,img_3653_kweym3.jpg,right
3654.0,right,up,img_3654_kweym3.jpg,right
3655.0,right,up,img_3655_kweym3.jpg,right
3656.0,right,up,img_3656_kweym3.jpg,right
3657.0,right,up,img_3657_kweym3.jpg,right
3658.0,right,up,img_3658_kweym3.jpg,right
3659.0,right,up,img_3659_kweym3.jpg,right
3660.0,right,up,img_3660_kweym3.jpg,right
3661.0,right,up,img_3661_kweym3.jpg,right
3662.0,right,up,img_3662_kweym3.jpg,right
3663.0,right,up,img_3663_kweym3.jpg,right
3664.0,right,up,img_3664_kweym3.jpg,right
3665.0,right,up,img_3665_kweym3.jpg,right
3666.0,right,up,img_3666_kweym3.jpg,right
3667.0,right,up,img_3667_kweym3.jpg,right
3668.0,right,up,img_3668_kweym3.jpg,right
3669.0,right,up,img_3669_kweym3.jpg,right
3670.0,right,up,img_3670_kweym3.jpg,right
3671.0,right,up,img_3671_kweym3.jpg,right
3672.0,right,up,img_3672_kweym3.jpg,right
3673.0,right,up,img_3673_kweym3.jpg,right
3674.0,right,up,img_3674_kweym3.jpg,right
3675.0,right,up,img_3675_kweym3.jpg,right
3676.0,right,up,img_3676_kweym3.jpg,right
3677.0,right,up,img_3677_kweym3.jpg,right
3678.0,right,up,img_3678_kweym3.jpg,right
3679.0,right,up,img_3679_kweym3.jpg,right
3680.0,right,up,img_3680_kweym3.jpg,right
3681.0,right,up,img_3681_kweym3.jpg,right
3682.0,right,up,img_3682_kweym3.jpg,right
3683.0,right,up,img_3683_kweym3.jpg,right
3684.0,nothing,up,img_3684_kweym3.jpg,nothing
3685.0,nothing,up,img_3685_kweym3.jpg,nothing
3686.0,nothing,up,img_3686_kweym3.jpg,nothing
3687.0,nothing,up,img_3687_kweym3.jpg,nothing
3688.0,nothing,up,img_3688_kweym3.jpg,nothing
3689.0,nothing,up,img_3689_kweym3.jpg,nothing
3690.0,nothing,up,img_3690_kweym3.jpg,nothing
3691.0,nothing,up,img_3691_kweym3.jpg,nothing
3692.0,nothing,up,img_3692_kweym3.jpg,nothing
3693.0,nothing,up,img_3693_kweym3.jpg,nothing
3694.0,nothing,up,img_3694_kweym3.jpg,nothing
3695.0,nothing,up,img_3695_kweym3.jpg,nothing
3696.0,nothing,up,img_3696_kweym3.jpg,nothing
3707.0,nothing,nothing,img_3707_kweym3.jpg,nothing
3708.0,nothing,nothing,img_3708_kweym3.jpg,nothing
3709.0,nothing,up,img_3709_kweym3.jpg,nothing
3710.0,nothing,up,img_3710_kweym3.jpg,nothing
3711.0,nothing,up,img_3711_kweym3.jpg,nothing
3712.0,nothing,up,img_3712_kweym3.jpg,nothing
3713.0,nothing,up,img_3713_kweym3.jpg,nothing
3714.0,nothing,up,img_3714_kweym3.jpg,nothing
3715.0,nothing,up,img_3715_kweym3.jpg,nothing
3716.0,nothing,up,img_3716_kweym3.jpg,nothing
3717.0,nothing,up,img_3717_kweym3.jpg,nothing
3718.0,nothing,up,img_3718_kweym3.jpg,nothing
3719.0,nothing,up,img_3719_kweym3.jpg,nothing
3720.0,nothing,up,img_3720_kweym3.jpg,nothing
3721.0,nothing,up,img_3721_kweym3.jpg,nothing
3722.0,nothing,up,img_3722_kweym3.jpg,nothing
3723.0,nothing,up,img_3723_kweym3.jpg,nothing
3724.0,nothing,up,img_3724_kweym3.jpg,nothing
3725.0,nothing,up,img_3725_kweym3.jpg,nothing
3726.0,nothing,up,img_3726_kweym3.jpg,nothing
3727.0,nothing,up,img_3727_kweym3.jpg,nothing
3728.0,nothing,up,img_3728_kweym3.jpg,nothing
3729.0,nothing,up,img_3729_kweym3.jpg,nothing
3730.0,nothing,up,img_3730_kweym3.jpg,nothing
3731.0,nothing,up,img_3731_kweym3.jpg,nothing
3732.0,nothing,up,img_3732_kweym3.jpg,nothing
3733.0,nothing,up,img_3733_kweym3.jpg,nothing
3734.0,nothing,up,img_3734_kweym3.jpg,nothing
3735.0,nothing,up,img_3735_kweym3.jpg,nothing
3736.0,nothing,up,img_3736_kweym3.jpg,nothing
3737.0,nothing,up,img_3737_kweym3.jpg,nothing
3738.0,nothing,up,img_3738_kweym3.jpg,nothing
3739.0,nothing,up,img_3739_kweym3.jpg,nothing
3740.0,nothing,up,img_3740_kweym3.jpg,nothing
3741.0,nothing,up,img_3741_kweym3.jpg,nothing
3742.0,right,up,img_3742_kweym3.jpg,right
3743.0,right,nothing,img_3743_kweym3.jpg,right
3744.0,right,nothing,img_3744_kweym3.jpg,right
3745.0,right,up,img_3745_kweym3.jpg,right
3746.0,right,up,img_3746_kweym3.jpg,right
3747.0,right,up,img_3747_kweym3.jpg,right
3748.0,right,up,img_3748_kweym3.jpg,right
3749.0,right,up,img_3749_kweym3.jpg,right
3750.0,right,up,img_3750_kweym3.jpg,right
3751.0,right,up,img_3751_kweym3.jpg,right
3752.0,right,up,img_3752_kweym3.jpg,right
3753.0,right,up,img_3753_kweym3.jpg,right
3754.0,right,up,img_3754_kweym3.jpg,right
3755.0,right,up,img_3755_kweym3.jpg,right
3756.0,right,up,img_3756_kweym3.jpg,right
3757.0,right,up,img_3757_kweym3.jpg,right
3758.0,right,up,img_3758_kweym3.jpg,right
3759.0,right,up,img_3759_kweym3.jpg,right
3760.0,right,up,img_3760_kweym3.jpg,right
3761.0,right,up,img_3761_kweym3.jpg,right
3762.0,right,up,img_3762_kweym3.jpg,right
3763.0,right,up,img_3763_kweym3.jpg,right
3764.0,right,up,img_3764_kweym3.jpg,right
3765.0,right,up,img_3765_kweym3.jpg,right
3766.0,right,up,img_3766_kweym3.jpg,right
3767.0,right,up,img_3767_kweym3.jpg,right
3768.0,right,up,img_3768_kweym3.jpg,right
3769.0,right,up,img_3769_kweym3.jpg,right
3770.0,right,up,img_3770_kweym3.jpg,right
3771.0,right,up,img_3771_kweym3.jpg,right
3772.0,right,up,img_3772_kweym3.jpg,right
3773.0,right,up,img_3773_kweym3.jpg,right
3774.0,right,up,img_3774_kweym3.jpg,right
3775.0,right,up,img_3775_kweym3.jpg,right
3776.0,right,up,img_3776_kweym3.jpg,right
3777.0,right,up,img_3777_kweym3.jpg,right
3778.0,right,up,img_3778_kweym3.jpg,right
3779.0,right,up,img_3779_kweym3.jpg,right
3780.0,right,up,img_3780_kweym3.jpg,right
3781.0,right,up,img_3781_kweym3.jpg,right
3782.0,right,up,img_3782_kweym3.jpg,right
3783.0,right,up,img_3783_kweym3.jpg,right
3784.0,right,up,img_3784_kweym3.jpg,right
3785.0,right,up,img_3785_kweym3.jpg,right
3786.0,right,up,img_3786_kweym3.jpg,right
3787.0,right,up,img_3787_kweym3.jpg,right
3788.0,right,up,img_3788_kweym3.jpg,right
3789.0,right,up,img_3789_kweym3.jpg,right
3790.0,right,up,img_3790_kweym3.jpg,right
3791.0,right,up,img_3791_kweym3.jpg,right
3792.0,right,up,img_3792_kweym3.jpg,right
3793.0,right,up,img_3793_kweym3.jpg,right
3794.0,right,up,img_3794_kweym3.jpg,right
3795.0,right,up,img_3795_kweym3.jpg,right
3796.0,right,up,img_3796_kweym3.jpg,right
3797.0,right,up,img_3797_kweym3.jpg,right
3798.0,right,up,img_3798_kweym3.jpg,right
3799.0,right,up,img_3799_kweym3.jpg,right
3800.0,right,up,img_3800_kweym3.jpg,right
3801.0,right,up,img_3801_kweym3.jpg,right
3802.0,right,up,img_3802_kweym3.jpg,right
3803.0,right,up,img_3803_kweym3.jpg,right
3804.0,right,up,img_3804_kweym3.jpg,right
3805.0,right,up,img_3805_kweym3.jpg,right
3810.0,nothing,up,img_3810_kweym3.jpg,nothing
3811.0,nothing,up,img_3811_kweym3.jpg,nothing
3812.0,nothing,up,img_3812_kweym3.jpg,nothing
3813.0,nothing,up,img_3813_kweym3.jpg,nothing
3814.0,nothing,up,img_3814_kweym3.jpg,nothing
3815.0,nothing,up,img_3815_kweym3.jpg,nothing
3816.0,nothing,up,img_3816_kweym3.jpg,nothing
3817.0,nothing,up,img_3817_kweym3.jpg,nothing
3818.0,nothing,up,img_3818_kweym3.jpg,nothing
3819.0,nothing,nothing,img_3819_kweym3.jpg,nothing
3820.0,nothing,nothing,img_3820_kweym3.jpg,nothing
3821.0,nothing,up,img_3821_kweym3.jpg,nothing
3822.0,nothing,up,img_3822_kweym3.jpg,nothing
3823.0,nothing,up,img_3823_kweym3.jpg,nothing
3824.0,nothing,up,img_3824_kweym3.jpg,nothing
3825.0,nothing,up,img_3825_kweym3.jpg,nothing
3826.0,nothing,up,img_3826_kweym3.jpg,nothing
3827.0,nothing,up,img_3827_kweym3.jpg,nothing
3828.0,nothing,up,img_3828_kweym3.jpg,nothing
3829.0,nothing,up,img_3829_kweym3.jpg,nothing
3830.0,nothing,up,img_3830_kweym3.jpg,nothing
3831.0,nothing,up,img_3831_kweym3.jpg,nothing
3832.0,nothing,up,img_3832_kweym3.jpg,nothing
3833.0,nothing,up,img_3833_kweym3.jpg,nothing
3834.0,nothing,up,img_3834_kweym3.jpg,nothing
3835.0,nothing,up,img_3835_kweym3.jpg,nothing
3836.0,nothing,up,img_3836_kweym3.jpg,nothing
3837.0,nothing,up,img_3837_kweym3.jpg,nothing
3838.0,nothing,up,img_3838_kweym3.jpg,nothing
3839.0,nothing,up,img_3839_kweym3.jpg,nothing
3840.0,nothing,up,img_3840_kweym3.jpg,nothing
3841.0,right,up,img_3841_kweym3.jpg,right
3842.0,right,up,img_3842_kweym3.jpg,right
3843.0,right,up,img_3843_kweym3.jpg,right
3844.0,right,up,img_3844_kweym3.jpg,right
3845.0,right,up,img_3845_kweym3.jpg,right
3846.0,right,up,img_3846_kweym3.jpg,right
3847.0,right,up,img_3847_kweym3.jpg,right
3848.0,right,up,img_3848_kweym3.jpg,right
3849.0,right,up,img_3849_kweym3.jpg,right
3850.0,right,up,img_3850_kweym3.jpg,right
3851.0,right,up,img_3851_kweym3.jpg,right
3852.0,right,up,img_3852_kweym3.jpg,right
3853.0,right,up,img_3853_kweym3.jpg,right
3854.0,right,up,img_3854_kweym3.jpg,right
3855.0,right,up,img_3855_kweym3.jpg,right
3856.0,right,up,img_3856_kweym3.jpg,right
3857.0,right,up,img_3857_kweym3.jpg,right
3858.0,right,up,img_3858_kweym3.jpg,right
3859.0,right,up,img_3859_kweym3.jpg,right
3860.0,right,up,img_3860_kweym3.jpg,right
3861.0,right,up,img_3861_kweym3.jpg,right
3862.0,right,up,img_3862_kweym3.jpg,right
3863.0,right,up,img_3863_kweym3.jpg,right
3864.0,right,up,img_3864_kweym3.jpg,right
3865.0,right,up,img_3865_kweym3.jpg,right
3866.0,right,up,img_3866_kweym3.jpg,right
3867.0,right,up,img_3867_kweym3.jpg,right
3868.0,right,up,img_3868_kweym3.jpg,right
3869.0,right,up,img_3869_kweym3.jpg,right
3870.0,right,up,img_3870_kweym3.jpg,right
3871.0,right,up,img_3871_kweym3.jpg,right
3872.0,right,up,img_3872_kweym3.jpg,right
3873.0,right,up,img_3873_kweym3.jpg,right
3874.0,right,up,img_3874_kweym3.jpg,right
3875.0,right,up,img_3875_kweym3.jpg,right
3876.0,right,up,img_3876_kweym3.jpg,right
3877.0,right,up,img_3877_kweym3.jpg,right
3878.0,right,up,img_3878_kweym3.jpg,right
3879.0,right,up,img_3879_kweym3.jpg,right
3880.0,right,up,img_3880_kweym3.jpg,right
3881.0,right,up,img_3881_kweym3.jpg,right
3882.0,right,up,img_3882_kweym3.jpg,right
3883.0,right,up,img_3883_kweym3.jpg,right
3884.0,right,up,img_3884_kweym3.jpg,right
3885.0,right,up,img_3885_kweym3.jpg,right
3886.0,right,up,img_3886_kweym3.jpg,right
3887.0,right,up,img_3887_kweym3.jpg,right
3891.0,nothing,nothing,img_3891_kweym3.jpg,nothing
3892.0,nothing,nothing,img_3892_kweym3.jpg,nothing
3893.0,nothing,up,img_3893_kweym3.jpg,nothing
3894.0,nothing,up,img_3894_kweym3.jpg,nothing
3895.0,nothing,up,img_3895_kweym3.jpg,nothing
3896.0,nothing,up,img_3896_kweym3.jpg,nothing
3897.0,nothing,up,img_3897_kweym3.jpg,nothing
3898.0,nothing,up,img_3898_kweym3.jpg,nothing
3899.0,nothing,up,img_3899_kweym3.jpg,nothing
3900.0,nothing,up,img_3900_kweym3.jpg,nothing
3901.0,nothing,up,img_3901_kweym3.jpg,nothing
3902.0,nothing,up,img_3902_kweym3.jpg,nothing
3903.0,nothing,up,img_3903_kweym3.jpg,nothing
3904.0,nothing,up,img_3904_kweym3.jpg,nothing
3905.0,nothing,up,img_3905_kweym3.jpg,nothing
3906.0,nothing,up,img_3906_kweym3.jpg,nothing
3907.0,nothing,up,img_3907_kweym3.jpg,nothing
3908.0,nothing,up,img_3908_kweym3.jpg,nothing
3909.0,right,up,img_3909_kweym3.jpg,right
3910.0,right,up,img_3910_kweym3.jpg,right
3911.0,right,up,img_3911_kweym3.jpg,right
3912.0,right,up,img_3912_kweym3.jpg,right
3913.0,right,up,img_3913_kweym3.jpg,right
3914.0,right,up,img_3914_kweym3.jpg,right
3915.0,right,up,img_3915_kweym3.jpg,right
3916.0,right,up,img_3916_kweym3.jpg,right
3917.0,right,up,img_3917_kweym3.jpg,right
3918.0,right,up,img_3918_kweym3.jpg,right
3919.0,right,up,img_3919_kweym3.jpg,right
3920.0,right,up,img_3920_kweym3.jpg,right
3921.0,right,up,img_3921_kweym3.jpg,right
3922.0,right,up,img_3922_kweym3.jpg,right
3923.0,right,up,img_3923_kweym3.jpg,right
3924.0,right,up,img_3924_kweym3.jpg,right
3925.0,right,up,img_3925_kweym3.jpg,right
3926.0,right,up,img_3926_kweym3.jpg,right
3927.0,right,up,img_3927_kweym3.jpg,right
3928.0,right,up,img_3928_kweym3.jpg,right
3929.0,right,up,img_3929_kweym3.jpg,right
3930.0,right,up,img_3930_kweym3.jpg,right
3931.0,right,up,img_3931_kweym3.jpg,right
3932.0,right,nothing,img_3932_kweym3.jpg,right
3933.0,right,nothing,img_3933_kweym3.jpg,right
3934.0,right,nothing,img_3934_kweym3.jpg,right
3935.0,right,up,img_3935_kweym3.jpg,right
3936.0,right,up,img_3936_kweym3.jpg,right
3937.0,right,up,img_3937_kweym3.jpg,right
3938.0,right,up,img_3938_kweym3.jpg,right
3939.0,right,up,img_3939_kweym3.jpg,right
3940.0,right,up,img_3940_kweym3.jpg,right
3941.0,right,up,img_3941_kweym3.jpg,right
3942.0,right,up,img_3942_kweym3.jpg,right
3943.0,right,up,img_3943_kweym3.jpg,right
3944.0,right,up,img_3944_kweym3.jpg,right
3945.0,right,up,img_3945_kweym3.jpg,right
3946.0,right,up,img_3946_kweym3.jpg,right
3947.0,right,up,img_3947_kweym3.jpg,right
3948.0,right,up,img_3948_kweym3.jpg,right
3949.0,right,nothing,img_3949_kweym3.jpg,right
3950.0,right,nothing,img_3950_kweym3.jpg,right
3951.0,right,up,img_3951_kweym3.jpg,right
3952.0,right,up,img_3952_kweym3.jpg,right
3953.0,right,up,img_3953_kweym3.jpg,right
3954.0,right,up,img_3954_kweym3.jpg,right
3955.0,right,up,img_3955_kweym3.jpg,right
3956.0,right,nothing,img_3956_kweym3.jpg,right
3957.0,right,nothing,img_3957_kweym3.jpg,right
3958.0,right,nothing,img_3958_kweym3.jpg,right
3959.0,right,up,img_3959_kweym3.jpg,right
3960.0,right,up,img_3960_kweym3.jpg,right
3961.0,right,up,img_3961_kweym3.jpg,right
3962.0,right,up,img_3962_kweym3.jpg,right
3963.0,right,up,img_3963_kweym3.jpg,right
3964.0,right,up,img_3964_kweym3.jpg,right
3965.0,right,up,img_3965_kweym3.jpg,right
3966.0,right,up,img_3966_kweym3.jpg,right
3967.0,right,up,img_3967_kweym3.jpg,right
3968.0,right,up,img_3968_kweym3.jpg,right
3969.0,right,up,img_3969_kweym3.jpg,right
3970.0,right,up,img_3970_kweym3.jpg,right
3971.0,right,up,img_3971_kweym3.jpg,right
3972.0,right,up,img_3972_kweym3.jpg,right
3973.0,right,up,img_3973_kweym3.jpg,right
3974.0,right,up,img_3974_kweym3.jpg,right
3975.0,right,nothing,img_3975_kweym3.jpg,right
3976.0,right,up,img_3976_kweym3.jpg,right
3977.0,right,up,img_3977_kweym3.jpg,right
3978.0,right,up,img_3978_kweym3.jpg,right
3979.0,right,up,img_3979_kweym3.jpg,right
3980.0,right,up,img_3980_kweym3.jpg,right
3981.0,right,up,img_3981_kweym3.jpg,right
3982.0,right,up,img_3982_kweym3.jpg,right
3983.0,right,up,img_3983_kweym3.jpg,right
3984.0,right,up,img_3984_kweym3.jpg,right
3985.0,right,up,img_3985_kweym3.jpg,right
3986.0,right,up,img_3986_kweym3.jpg,right
3987.0,right,up,img_3987_kweym3.jpg,right
3988.0,right,up,img_3988_kweym3.jpg,right
3989.0,right,up,img_3989_kweym3.jpg,right
3990.0,right,up,img_3990_kweym3.jpg,right
3991.0,right,up,img_3991_kweym3.jpg,right
3992.0,right,up,img_3992_kweym3.jpg,right
3993.0,right,up,img_3993_kweym3.jpg,right
3994.0,right,up,img_3994_kweym3.jpg,right
3995.0,right,up,img_3995_kweym3.jpg,right
3996.0,right,up,img_3996_kweym3.jpg,right
3997.0,right,up,img_3997_kweym3.jpg,right
3998.0,right,up,img_3998_kweym3.jpg,right
3999.0,right,up,img_3999_kweym3.jpg,right
4000.0,right,up,img_4000_kweym3.jpg,right
4001.0,right,up,img_4001_kweym3.jpg,right
4002.0,right,up,img_4002_kweym3.jpg,right
4003.0,right,up,img_4003_kweym3.jpg,right
4004.0,right,up,img_4004_kweym3.jpg,right
4005.0,right,up,img_4005_kweym3.jpg,right
4006.0,right,up,img_4006_kweym3.jpg,right
4007.0,right,up,img_4007_kweym3.jpg,right
4008.0,right,up,img_4008_kweym3.jpg,right
4009.0,right,up,img_4009_kweym3.jpg,right
4010.0,right,up,img_4010_kweym3.jpg,right
4011.0,right,up,img_4011_kweym3.jpg,right
4012.0,right,up,img_4012_kweym3.jpg,right
4013.0,right,up,img_4013_kweym3.jpg,right
4014.0,right,up,img_4014_kweym3.jpg,right
4015.0,right,up,img_4015_kweym3.jpg,right
4016.0,right,up,img_4016_kweym3.jpg,right
4017.0,right,up,img_4017_kweym3.jpg,right
4018.0,right,up,img_4018_kweym3.jpg,right
4019.0,right,up,img_4019_kweym3.jpg,right
4020.0,right,up,img_4020_kweym3.jpg,right
4021.0,right,up,img_4021_kweym3.jpg,right
4023.0,nothing,nothing,img_4023_kweym3.jpg,nothing
4024.0,nothing,nothing,img_4024_kweym3.jpg,nothing
4025.0,nothing,up,img_4025_kweym3.jpg,nothing
4026.0,nothing,up,img_4026_kweym3.jpg,nothing
4027.0,nothing,up,img_4027_kweym3.jpg,nothing
4028.0,nothing,up,img_4028_kweym3.jpg,nothing
4029.0,nothing,up,img_4029_kweym3.jpg,nothing
4030.0,nothing,up,img_4030_kweym3.jpg,nothing
4031.0,nothing,nothing,img_4031_kweym3.jpg,nothing
4032.0,nothing,nothing,img_4032_kweym3.jpg,nothing
4033.0,nothing,up,img_4033_kweym3.jpg,nothing
4034.0,right,up,img_4034_kweym3.jpg,right
4035.0,right,up,img_4035_kweym3.jpg,right
4036.0,right,up,img_4036_kweym3.jpg,right
4037.0,right,up,img_4037_kweym3.jpg,right
4038.0,right,nothing,img_4038_kweym3.jpg,right
4039.0,right,nothing,img_4039_kweym3.jpg,right
4040.0,right,nothing,img_4040_kweym3.jpg,right
4041.0,right,nothing,img_4041_kweym3.jpg,right
4042.0,nothing,up,img_4042_kweym3.jpg,nothing
4043.0,nothing,up,img_4043_kweym3.jpg,nothing
4044.0,nothing,up,img_4044_kweym3.jpg,nothing
4045.0,nothing,up,img_4045_kweym3.jpg,nothing
4046.0,nothing,up,img_4046_kweym3.jpg,nothing
4047.0,nothing,up,img_4047_kweym3.jpg,nothing
4048.0,nothing,up,img_4048_kweym3.jpg,nothing
4049.0,nothing,up,img_4049_kweym3.jpg,nothing
4050.0,nothing,up,img_4050_kweym3.jpg,nothing
4051.0,nothing,up,img_4051_kweym3.jpg,nothing
4052.0,nothing,nothing,img_4052_kweym3.jpg,nothing
4053.0,nothing,nothing,img_4053_kweym3.jpg,nothing
4054.0,right,nothing,img_4054_kweym3.jpg,right
4055.0,right,up,img_4055_kweym3.jpg,right
4056.0,right,up,img_4056_kweym3.jpg,right
4057.0,right,up,img_4057_kweym3.jpg,right
4058.0,right,up,img_4058_kweym3.jpg,right
4059.0,right,up,img_4059_kweym3.jpg,right
4060.0,right,up,img_4060_kweym3.jpg,right
4061.0,right,up,img_4061_kweym3.jpg,right
4062.0,right,up,img_4062_kweym3.jpg,right
4063.0,right,nothing,img_4063_kweym3.jpg,right
4064.0,right,nothing,img_4064_kweym3.jpg,right
4065.0,right,up,img_4065_kweym3.jpg,right
4066.0,right,up,img_4066_kweym3.jpg,right
4067.0,right,up,img_4067_kweym3.jpg,right
4068.0,right,up,img_4068_kweym3.jpg,right
4069.0,right,up,img_4069_kweym3.jpg,right
4070.0,right,up,img_4070_kweym3.jpg,right
4071.0,right,up,img_4071_kweym3.jpg,right
4072.0,right,nothing,img_4072_kweym3.jpg,right
4073.0,right,nothing,img_4073_kweym3.jpg,right
4074.0,right,up,img_4074_kweym3.jpg,right
4075.0,right,up,img_4075_kweym3.jpg,right
4076.0,right,up,img_4076_kweym3.jpg,right
4077.0,right,up,img_4077_kweym3.jpg,right
4078.0,right,up,img_4078_kweym3.jpg,right
4079.0,right,up,img_4079_kweym3.jpg,right
4080.0,right,up,img_4080_kweym3.jpg,right
4081.0,right,up,img_4081_kweym3.jpg,right
4082.0,right,up,img_4082_kweym3.jpg,right
4083.0,right,up,img_4083_kweym3.jpg,right
4084.0,right,up,img_4084_kweym3.jpg,right
4085.0,right,up,img_4085_kweym3.jpg,right
4086.0,right,up,img_4086_kweym3.jpg,right
4087.0,right,up,img_4087_kweym3.jpg,right
4088.0,right,up,img_4088_kweym3.jpg,right
4089.0,right,up,img_4089_kweym3.jpg,right
4090.0,right,up,img_4090_kweym3.jpg,right
4091.0,right,up,img_4091_kweym3.jpg,right
4092.0,right,up,img_4092_kweym3.jpg,right
4093.0,right,up,img_4093_kweym3.jpg,right
4094.0,right,up,img_4094_kweym3.jpg,right
4095.0,right,up,img_4095_kweym3.jpg,right
4096.0,right,up,img_4096_kweym3.jpg,right
4097.0,right,up,img_4097_kweym3.jpg,right
4098.0,right,up,img_4098_kweym3.jpg,right
4099.0,right,up,img_4099_kweym3.jpg,right
4100.0,right,up,img_4100_kweym3.jpg,right
4101.0,right,up,img_4101_kweym3.jpg,right
4102.0,right,up,img_4102_kweym3.jpg,right
4103.0,right,up,img_4103_kweym3.jpg,right
4104.0,right,up,img_4104_kweym3.jpg,right
4105.0,right,up,img_4105_kweym3.jpg,right
4106.0,right,up,img_4106_kweym3.jpg,right
4107.0,nothing,up,img_4107_kweym3.jpg,nothing
4108.0,nothing,up,img_4108_kweym3.jpg,nothing
4109.0,nothing,up,img_4109_kweym3.jpg,nothing
