counter,steering_horizontal,steering_vertical,short_fname
3620,nothing,up,img_3620_kweym3.jpg
3621,nothing,up,img_3621_kweym3.jpg
3622,nothing,up,img_3622_kweym3.jpg
3623,right,up,img_3623_kweym3.jpg
3624,right,up,img_3624_kweym3.jpg
3625,right,up,img_3625_kweym3.jpg
3626,nothing,up,img_3626_kweym3.jpg
3627,nothing,up,img_3627_kweym3.jpg
3628,nothing,up,img_3628_kweym3.jpg
3629,nothing,up,img_3629_kweym3.jpg
3630,nothing,up,img_3630_kweym3.jpg
3631,nothing,up,img_3631_kweym3.jpg
3632,right,up,img_3632_kweym3.jpg
3633,right,up,img_3633_kweym3.jpg
3634,right,up,img_3634_kweym3.jpg
3635,right,up,img_3635_kweym3.jpg
3636,right,up,img_3636_kweym3.jpg
3637,right,up,img_3637_kweym3.jpg
3638,right,up,img_3638_kweym3.jpg
3639,right,up,img_3639_kweym3.jpg
3640,right,up,img_3640_kweym3.jpg
3641,right,up,img_3641_kweym3.jpg
3642,right,up,img_3642_kweym3.jpg
3643,right,up,img_3643_kweym3.jpg
3644,right,up,img_3644_kweym3.jpg
3645,right,up,img_3645_kweym3.jpg
3646,right,up,img_3646_kweym3.jpg
3647,right,up,img_3647_kweym3.jpg
3648,right,up,img_3648_kweym3.jpg
3649,right,up,img_3649_kweym3.jpg
3650,right,up,img_3650_kweym3.jpg
3651,right,up,img_3651_kweym3.jpg
3652,right,up,img_3652_kweym3.jpg
3653,right,up,img_3653_kweym3.jpg
3654,right,up,img_3654_kweym3.jpg
3655,right,up,img_3655_kweym3.jpg
3656,right,up,img_3656_kweym3.jpg
3657,right,up,img_3657_kweym3.jpg
3658,right,up,img_3658_kweym3.jpg
3659,right,up,img_3659_kweym3.jpg
3660,right,up,img_3660_kweym3.jpg
3661,right,up,img_3661_kweym3.jpg
3662,right,up,img_3662_kweym3.jpg
3663,right,up,img_3663_kweym3.jpg
3664,right,up,img_3664_kweym3.jpg
3665,right,up,img_3665_kweym3.jpg
3666,right,up,img_3666_kweym3.jpg
3667,right,up,img_3667_kweym3.jpg
3668,right,up,img_3668_kweym3.jpg
3669,right,up,img_3669_kweym3.jpg
3670,right,up,img_3670_kweym3.jpg
3671,right,up,img_3671_kweym3.jpg
3672,right,up,img_3672_kweym3.jpg
3673,right,up,img_3673_kweym3.jpg
3674,right,up,img_3674_kweym3.jpg
3675,right,up,img_3675_kweym3.jpg
3676,right,up,img_3676_kweym3.jpg
3677,right,up,img_3677_kweym3.jpg
3678,right,up,img_3678_kweym3.jpg
3679,right,up,img_3679_kweym3.jpg
3680,right,up,img_3680_kweym3.jpg
3681,right,up,img_3681_kweym3.jpg
3682,right,up,img_3682_kweym3.jpg
3683,nothing,up,img_3683_kweym3.jpg
3684,nothing,up,img_3684_kweym3.jpg
3685,nothing,up,img_3685_kweym3.jpg
3686,nothing,up,img_3686_kweym3.jpg
3687,nothing,up,img_3687_kweym3.jpg
3688,nothing,up,img_3688_kweym3.jpg
3689,nothing,up,img_3689_kweym3.jpg
3690,nothing,up,img_3690_kweym3.jpg
3691,nothing,up,img_3691_kweym3.jpg
3692,nothing,up,img_3692_kweym3.jpg
3693,nothing,up,img_3693_kweym3.jpg
3694,nothing,up,img_3694_kweym3.jpg
3695,nothing,up,img_3695_kweym3.jpg
3696,nothing,up,img_3696_kweym3.jpg
3697,nothing,up,img_3697_kweym3.jpg
3698,nothing,up,img_3698_kweym3.jpg
3699,nothing,up,img_3699_kweym3.jpg
3700,nothing,nothing,img_3700_kweym3.jpg
3701,nothing,nothing,img_3701_kweym3.jpg
3702,nothing,down,img_3702_kweym3.jpg
3703,nothing,down,img_3703_kweym3.jpg
3704,nothing,down,img_3704_kweym3.jpg
3705,nothing,down,img_3705_kweym3.jpg
3706,nothing,down,img_3706_kweym3.jpg
3707,nothing,nothing,img_3707_kweym3.jpg
3708,nothing,nothing,img_3708_kweym3.jpg
3709,nothing,up,img_3709_kweym3.jpg
3710,nothing,up,img_3710_kweym3.jpg
3711,nothing,up,img_3711_kweym3.jpg
3712,nothing,up,img_3712_kweym3.jpg
3713,nothing,up,img_3713_kweym3.jpg
3714,nothing,up,img_3714_kweym3.jpg
3715,nothing,up,img_3715_kweym3.jpg
3716,nothing,up,img_3716_kweym3.jpg
3717,nothing,up,img_3717_kweym3.jpg
3718,nothing,up,img_3718_kweym3.jpg
3719,nothing,up,img_3719_kweym3.jpg
3720,nothing,up,img_3720_kweym3.jpg
3721,nothing,up,img_3721_kweym3.jpg
3722,nothing,up,img_3722_kweym3.jpg
3723,nothing,up,img_3723_kweym3.jpg
3724,nothing,up,img_3724_kweym3.jpg
3725,nothing,up,img_3725_kweym3.jpg
3726,nothing,up,img_3726_kweym3.jpg
3727,nothing,up,img_3727_kweym3.jpg
3728,nothing,up,img_3728_kweym3.jpg
3729,nothing,up,img_3729_kweym3.jpg
3730,nothing,up,img_3730_kweym3.jpg
3731,nothing,up,img_3731_kweym3.jpg
3732,nothing,up,img_3732_kweym3.jpg
3733,nothing,up,img_3733_kweym3.jpg
3734,nothing,up,img_3734_kweym3.jpg
3735,nothing,up,img_3735_kweym3.jpg
3736,nothing,up,img_3736_kweym3.jpg
3737,nothing,up,img_3737_kweym3.jpg
3738,nothing,up,img_3738_kweym3.jpg
3739,nothing,up,img_3739_kweym3.jpg
3740,nothing,up,img_3740_kweym3.jpg
3741,nothing,up,img_3741_kweym3.jpg
3742,right,up,img_3742_kweym3.jpg
3743,right,nothing,img_3743_kweym3.jpg
3744,right,nothing,img_3744_kweym3.jpg
3745,right,up,img_3745_kweym3.jpg
3746,right,up,img_3746_kweym3.jpg
3747,right,up,img_3747_kweym3.jpg
3748,right,up,img_3748_kweym3.jpg
3749,right,up,img_3749_kweym3.jpg
3750,right,up,img_3750_kweym3.jpg
3751,right,up,img_3751_kweym3.jpg
3752,right,up,img_3752_kweym3.jpg
3753,right,up,img_3753_kweym3.jpg
3754,right,up,img_3754_kweym3.jpg
3755,right,up,img_3755_kweym3.jpg
3756,right,up,img_3756_kweym3.jpg
3757,right,up,img_3757_kweym3.jpg
3758,right,up,img_3758_kweym3.jpg
3759,right,up,img_3759_kweym3.jpg
3760,right,up,img_3760_kweym3.jpg
3761,right,up,img_3761_kweym3.jpg
3762,right,up,img_3762_kweym3.jpg
3763,right,up,img_3763_kweym3.jpg
3764,right,up,img_3764_kweym3.jpg
3765,right,up,img_3765_kweym3.jpg
3766,right,up,img_3766_kweym3.jpg
3767,right,up,img_3767_kweym3.jpg
3768,right,up,img_3768_kweym3.jpg
3769,right,up,img_3769_kweym3.jpg
3770,right,up,img_3770_kweym3.jpg
3771,right,up,img_3771_kweym3.jpg
3772,right,up,img_3772_kweym3.jpg
3773,right,up,img_3773_kweym3.jpg
3774,right,up,img_3774_kweym3.jpg
3775,right,up,img_3775_kweym3.jpg
3776,right,up,img_3776_kweym3.jpg
3777,right,up,img_3777_kweym3.jpg
3778,right,up,img_3778_kweym3.jpg
3779,right,up,img_3779_kweym3.jpg
3780,right,up,img_3780_kweym3.jpg
3781,right,up,img_3781_kweym3.jpg
3782,right,up,img_3782_kweym3.jpg
3783,right,up,img_3783_kweym3.jpg
3784,right,up,img_3784_kweym3.jpg
3785,right,up,img_3785_kweym3.jpg
3786,right,up,img_3786_kweym3.jpg
3787,right,up,img_3787_kweym3.jpg
3788,right,up,img_3788_kweym3.jpg
3789,right,up,img_3789_kweym3.jpg
3790,right,up,img_3790_kweym3.jpg
3791,right,up,img_3791_kweym3.jpg
3792,right,up,img_3792_kweym3.jpg
3793,right,up,img_3793_kweym3.jpg
3794,nothing,up,img_3794_kweym3.jpg
3795,nothing,up,img_3795_kweym3.jpg
3796,nothing,up,img_3796_kweym3.jpg
3797,nothing,up,img_3797_kweym3.jpg
3798,nothing,up,img_3798_kweym3.jpg
3799,nothing,up,img_3799_kweym3.jpg
3800,nothing,up,img_3800_kweym3.jpg
3801,right,up,img_3801_kweym3.jpg
3802,right,up,img_3802_kweym3.jpg
3803,nothing,up,img_3803_kweym3.jpg
3804,nothing,up,img_3804_kweym3.jpg
3805,nothing,up,img_3805_kweym3.jpg
3806,nothing,up,img_3806_kweym3.jpg
3807,nothing,up,img_3807_kweym3.jpg
3808,nothing,up,img_3808_kweym3.jpg
3809,nothing,up,img_3809_kweym3.jpg
3810,nothing,up,img_3810_kweym3.jpg
3811,nothing,up,img_3811_kweym3.jpg
3812,nothing,up,img_3812_kweym3.jpg
3813,nothing,up,img_3813_kweym3.jpg
3814,nothing,up,img_3814_kweym3.jpg
3815,nothing,up,img_3815_kweym3.jpg
3816,nothing,up,img_3816_kweym3.jpg
3817,nothing,up,img_3817_kweym3.jpg
3818,nothing,up,img_3818_kweym3.jpg
3819,right,nothing,img_3819_kweym3.jpg
3820,right,nothing,img_3820_kweym3.jpg
3821,right,up,img_3821_kweym3.jpg
3822,nothing,up,img_3822_kweym3.jpg
3823,nothing,up,img_3823_kweym3.jpg
3824,nothing,up,img_3824_kweym3.jpg
3825,nothing,up,img_3825_kweym3.jpg
3826,nothing,up,img_3826_kweym3.jpg
3827,nothing,up,img_3827_kweym3.jpg
3828,nothing,up,img_3828_kweym3.jpg
3829,nothing,up,img_3829_kweym3.jpg
3830,nothing,up,img_3830_kweym3.jpg
3831,nothing,up,img_3831_kweym3.jpg
3832,right,up,img_3832_kweym3.jpg
3833,right,up,img_3833_kweym3.jpg
3834,right,up,img_3834_kweym3.jpg
3835,nothing,up,img_3835_kweym3.jpg
3836,nothing,up,img_3836_kweym3.jpg
3837,nothing,up,img_3837_kweym3.jpg
3838,nothing,up,img_3838_kweym3.jpg
3839,right,up,img_3839_kweym3.jpg
3840,right,up,img_3840_kweym3.jpg
3841,right,up,img_3841_kweym3.jpg
3842,right,up,img_3842_kweym3.jpg
3843,right,up,img_3843_kweym3.jpg
3844,right,up,img_3844_kweym3.jpg
3845,right,up,img_3845_kweym3.jpg
3846,right,up,img_3846_kweym3.jpg
3847,right,up,img_3847_kweym3.jpg
3848,right,up,img_3848_kweym3.jpg
3849,right,up,img_3849_kweym3.jpg
3850,right,up,img_3850_kweym3.jpg
3851,right,up,img_3851_kweym3.jpg
3852,right,up,img_3852_kweym3.jpg
3853,right,up,img_3853_kweym3.jpg
3854,right,up,img_3854_kweym3.jpg
3855,right,up,img_3855_kweym3.jpg
3856,right,up,img_3856_kweym3.jpg
3857,right,up,img_3857_kweym3.jpg
3858,right,up,img_3858_kweym3.jpg
3859,right,up,img_3859_kweym3.jpg
3860,right,up,img_3860_kweym3.jpg
3861,right,up,img_3861_kweym3.jpg
3862,right,up,img_3862_kweym3.jpg
3863,right,up,img_3863_kweym3.jpg
3864,right,up,img_3864_kweym3.jpg
3865,right,up,img_3865_kweym3.jpg
3866,right,up,img_3866_kweym3.jpg
3867,right,up,img_3867_kweym3.jpg
3868,right,up,img_3868_kweym3.jpg
3869,right,up,img_3869_kweym3.jpg
3870,nothing,up,img_3870_kweym3.jpg
3871,nothing,up,img_3871_kweym3.jpg
3872,nothing,up,img_3872_kweym3.jpg
3873,nothing,up,img_3873_kweym3.jpg
3874,nothing,up,img_3874_kweym3.jpg
3875,nothing,up,img_3875_kweym3.jpg
3876,right,up,img_3876_kweym3.jpg
3877,right,up,img_3877_kweym3.jpg
3878,right,up,img_3878_kweym3.jpg
3879,right,up,img_3879_kweym3.jpg
3880,nothing,up,img_3880_kweym3.jpg
3881,nothing,up,img_3881_kweym3.jpg
3882,nothing,up,img_3882_kweym3.jpg
3883,nothing,up,img_3883_kweym3.jpg
3884,right,up,img_3884_kweym3.jpg
3885,right,up,img_3885_kweym3.jpg
3886,nothing,up,img_3886_kweym3.jpg
3887,nothing,up,img_3887_kweym3.jpg
3888,nothing,up,img_3888_kweym3.jpg
3889,nothing,up,img_3889_kweym3.jpg
3890,nothing,nothing,img_3890_kweym3.jpg
3891,nothing,nothing,img_3891_kweym3.jpg
3892,nothing,nothing,img_3892_kweym3.jpg
3893,nothing,up,img_3893_kweym3.jpg
3894,nothing,up,img_3894_kweym3.jpg
3895,nothing,up,img_3895_kweym3.jpg
3896,nothing,up,img_3896_kweym3.jpg
3897,nothing,up,img_3897_kweym3.jpg
3898,nothing,up,img_3898_kweym3.jpg
3899,nothing,up,img_3899_kweym3.jpg
3900,nothing,up,img_3900_kweym3.jpg
3901,nothing,up,img_3901_kweym3.jpg
3902,nothing,up,img_3902_kweym3.jpg
3903,nothing,up,img_3903_kweym3.jpg
3904,nothing,up,img_3904_kweym3.jpg
3905,right,up,img_3905_kweym3.jpg
3906,right,up,img_3906_kweym3.jpg
3907,right,up,img_3907_kweym3.jpg
3908,nothing,up,img_3908_kweym3.jpg
3909,nothing,up,img_3909_kweym3.jpg
3910,nothing,up,img_3910_kweym3.jpg
3911,nothing,up,img_3911_kweym3.jpg
3912,nothing,up,img_3912_kweym3.jpg
3913,right,up,img_3913_kweym3.jpg
3914,right,up,img_3914_kweym3.jpg
3915,right,up,img_3915_kweym3.jpg
3916,nothing,up,img_3916_kweym3.jpg
3917,nothing,up,img_3917_kweym3.jpg
3918,nothing,up,img_3918_kweym3.jpg
3919,nothing,up,img_3919_kweym3.jpg
3920,right,up,img_3920_kweym3.jpg
3921,right,up,img_3921_kweym3.jpg
3922,nothing,up,img_3922_kweym3.jpg
3923,nothing,up,img_3923_kweym3.jpg
3924,nothing,up,img_3924_kweym3.jpg
3925,right,up,img_3925_kweym3.jpg
3926,right,up,img_3926_kweym3.jpg
3927,right,up,img_3927_kweym3.jpg
3928,right,up,img_3928_kweym3.jpg
3929,right,up,img_3929_kweym3.jpg
3930,right,up,img_3930_kweym3.jpg
3931,right,up,img_3931_kweym3.jpg
3932,right,nothing,img_3932_kweym3.jpg
3933,right,nothing,img_3933_kweym3.jpg
3934,right,nothing,img_3934_kweym3.jpg
3935,right,up,img_3935_kweym3.jpg
3936,right,up,img_3936_kweym3.jpg
3937,right,up,img_3937_kweym3.jpg
3938,right,up,img_3938_kweym3.jpg
3939,right,up,img_3939_kweym3.jpg
3940,right,up,img_3940_kweym3.jpg
3941,right,up,img_3941_kweym3.jpg
3942,right,up,img_3942_kweym3.jpg
3943,right,up,img_3943_kweym3.jpg
3944,right,up,img_3944_kweym3.jpg
3945,right,up,img_3945_kweym3.jpg
3946,right,up,img_3946_kweym3.jpg
3947,right,up,img_3947_kweym3.jpg
3948,right,up,img_3948_kweym3.jpg
3949,right,nothing,img_3949_kweym3.jpg
3950,right,nothing,img_3950_kweym3.jpg
3951,right,up,img_3951_kweym3.jpg
3952,right,up,img_3952_kweym3.jpg
3953,right,up,img_3953_kweym3.jpg
3954,right,up,img_3954_kweym3.jpg
3955,right,up,img_3955_kweym3.jpg
3956,right,nothing,img_3956_kweym3.jpg
3957,right,nothing,img_3957_kweym3.jpg
3958,right,nothing,img_3958_kweym3.jpg
3959,right,up,img_3959_kweym3.jpg
3960,right,up,img_3960_kweym3.jpg
3961,right,up,img_3961_kweym3.jpg
3962,right,up,img_3962_kweym3.jpg
3963,right,up,img_3963_kweym3.jpg
3964,right,up,img_3964_kweym3.jpg
3965,right,up,img_3965_kweym3.jpg
3966,right,up,img_3966_kweym3.jpg
3967,right,up,img_3967_kweym3.jpg
3968,right,up,img_3968_kweym3.jpg
3969,right,up,img_3969_kweym3.jpg
3970,right,up,img_3970_kweym3.jpg
3971,right,up,img_3971_kweym3.jpg
3972,right,up,img_3972_kweym3.jpg
3973,right,up,img_3973_kweym3.jpg
3974,right,up,img_3974_kweym3.jpg
3975,nothing,nothing,img_3975_kweym3.jpg
3976,right,up,img_3976_kweym3.jpg
3977,right,up,img_3977_kweym3.jpg
3978,right,up,img_3978_kweym3.jpg
3979,right,up,img_3979_kweym3.jpg
3980,right,up,img_3980_kweym3.jpg
3981,right,up,img_3981_kweym3.jpg
3982,right,up,img_3982_kweym3.jpg
3983,nothing,up,img_3983_kweym3.jpg
3984,nothing,up,img_3984_kweym3.jpg
3985,nothing,up,img_3985_kweym3.jpg
3986,nothing,up,img_3986_kweym3.jpg
3987,nothing,up,img_3987_kweym3.jpg
3988,nothing,up,img_3988_kweym3.jpg
3989,nothing,up,img_3989_kweym3.jpg
3990,right,up,img_3990_kweym3.jpg
3991,right,up,img_3991_kweym3.jpg
3992,right,up,img_3992_kweym3.jpg
3993,right,up,img_3993_kweym3.jpg
3994,right,up,img_3994_kweym3.jpg
3995,right,up,img_3995_kweym3.jpg
3996,right,up,img_3996_kweym3.jpg
3997,nothing,up,img_3997_kweym3.jpg
3998,nothing,up,img_3998_kweym3.jpg
3999,right,up,img_3999_kweym3.jpg
4000,right,up,img_4000_kweym3.jpg
4001,nothing,up,img_4001_kweym3.jpg
4002,right,up,img_4002_kweym3.jpg
4003,right,up,img_4003_kweym3.jpg
4004,right,up,img_4004_kweym3.jpg
4005,right,up,img_4005_kweym3.jpg
4006,nothing,up,img_4006_kweym3.jpg
4007,right,up,img_4007_kweym3.jpg
4008,right,up,img_4008_kweym3.jpg
4009,right,up,img_4009_kweym3.jpg
4010,right,up,img_4010_kweym3.jpg
4011,right,up,img_4011_kweym3.jpg
4012,right,up,img_4012_kweym3.jpg
4013,right,up,img_4013_kweym3.jpg
4014,right,up,img_4014_kweym3.jpg
4015,nothing,up,img_4015_kweym3.jpg
4016,right,up,img_4016_kweym3.jpg
4017,right,up,img_4017_kweym3.jpg
4018,right,up,img_4018_kweym3.jpg
4019,right,up,img_4019_kweym3.jpg
4020,right,up,img_4020_kweym3.jpg
4021,right,up,img_4021_kweym3.jpg
4022,nothing,nothing,img_4022_kweym3.jpg
4023,nothing,nothing,img_4023_kweym3.jpg
4024,nothing,nothing,img_4024_kweym3.jpg
4025,nothing,up,img_4025_kweym3.jpg
4026,nothing,up,img_4026_kweym3.jpg
4027,nothing,up,img_4027_kweym3.jpg
4028,nothing,up,img_4028_kweym3.jpg
4029,nothing,up,img_4029_kweym3.jpg
4030,nothing,up,img_4030_kweym3.jpg
4031,nothing,nothing,img_4031_kweym3.jpg
4032,nothing,nothing,img_4032_kweym3.jpg
4033,nothing,up,img_4033_kweym3.jpg
4034,nothing,up,img_4034_kweym3.jpg
4035,nothing,up,img_4035_kweym3.jpg
4036,right,up,img_4036_kweym3.jpg
4037,right,up,img_4037_kweym3.jpg
4038,right,nothing,img_4038_kweym3.jpg
4039,nothing,nothing,img_4039_kweym3.jpg
4040,nothing,nothing,img_4040_kweym3.jpg
4041,nothing,nothing,img_4041_kweym3.jpg
4042,nothing,up,img_4042_kweym3.jpg
4043,nothing,up,img_4043_kweym3.jpg
4044,nothing,up,img_4044_kweym3.jpg
4045,nothing,up,img_4045_kweym3.jpg
4046,nothing,up,img_4046_kweym3.jpg
4047,nothing,up,img_4047_kweym3.jpg
4048,nothing,up,img_4048_kweym3.jpg
4049,nothing,up,img_4049_kweym3.jpg
4050,nothing,up,img_4050_kweym3.jpg
4051,nothing,up,img_4051_kweym3.jpg
4052,right,nothing,img_4052_kweym3.jpg
4053,right,nothing,img_4053_kweym3.jpg
4054,right,nothing,img_4054_kweym3.jpg
4055,nothing,up,img_4055_kweym3.jpg
4056,nothing,up,img_4056_kweym3.jpg
4057,nothing,up,img_4057_kweym3.jpg
4058,nothing,up,img_4058_kweym3.jpg
4059,nothing,up,img_4059_kweym3.jpg
4060,nothing,up,img_4060_kweym3.jpg
4061,nothing,up,img_4061_kweym3.jpg
4062,right,up,img_4062_kweym3.jpg
4063,right,nothing,img_4063_kweym3.jpg
4064,right,nothing,img_4064_kweym3.jpg
4065,right,up,img_4065_kweym3.jpg
4066,nothing,up,img_4066_kweym3.jpg
4067,nothing,up,img_4067_kweym3.jpg
4068,nothing,up,img_4068_kweym3.jpg
4069,nothing,up,img_4069_kweym3.jpg
4070,nothing,up,img_4070_kweym3.jpg
4071,right,up,img_4071_kweym3.jpg
4072,right,nothing,img_4072_kweym3.jpg
4073,right,nothing,img_4073_kweym3.jpg
4074,right,up,img_4074_kweym3.jpg
4075,right,up,img_4075_kweym3.jpg
4076,right,up,img_4076_kweym3.jpg
4077,right,up,img_4077_kweym3.jpg
4078,right,up,img_4078_kweym3.jpg
4079,right,up,img_4079_kweym3.jpg
4080,right,up,img_4080_kweym3.jpg
4081,right,up,img_4081_kweym3.jpg
4082,right,up,img_4082_kweym3.jpg
4083,right,up,img_4083_kweym3.jpg
4084,right,up,img_4084_kweym3.jpg
4085,nothing,up,img_4085_kweym3.jpg
4086,nothing,up,img_4086_kweym3.jpg
4087,right,up,img_4087_kweym3.jpg
4088,right,up,img_4088_kweym3.jpg
4089,right,up,img_4089_kweym3.jpg
4090,right,up,img_4090_kweym3.jpg
4091,right,up,img_4091_kweym3.jpg
4092,right,up,img_4092_kweym3.jpg
4093,right,up,img_4093_kweym3.jpg
4094,right,up,img_4094_kweym3.jpg
4095,nothing,up,img_4095_kweym3.jpg
4096,nothing,up,img_4096_kweym3.jpg
4097,nothing,up,img_4097_kweym3.jpg
4098,nothing,up,img_4098_kweym3.jpg
4099,right,up,img_4099_kweym3.jpg
4100,right,up,img_4100_kweym3.jpg
4101,right,up,img_4101_kweym3.jpg
4102,right,up,img_4102_kweym3.jpg
4103,right,up,img_4103_kweym3.jpg
4104,right,up,img_4104_kweym3.jpg
4105,nothing,up,img_4105_kweym3.jpg
4106,nothing,up,img_4106_kweym3.jpg
4107,nothing,up,img_4107_kweym3.jpg
4108,nothing,up,img_4108_kweym3.jpg
4109,left,up,img_4109_kweym3.jpg
4110,nothing,up,img_4110_kweym3.jpg
4111,nothing,up,img_4111_kweym3.jpg
4112,nothing,nothing,img_4112_kweym3.jpg
4113,nothing,up,img_4113_kweym3.jpg
4114,nothing,up,img_4114_kweym3.jpg
4115,nothing,up,img_4115_kweym3.jpg
4116,nothing,up,img_4116_kweym3.jpg
4117,nothing,up,img_4117_kweym3.jpg
4118,nothing,up,img_4118_kweym3.jpg
4119,nothing,up,img_4119_kweym3.jpg
4120,nothing,up,img_4120_kweym3.jpg
4121,nothing,up,img_4121_kweym3.jpg
4122,nothing,up,img_4122_kweym3.jpg
4123,nothing,up,img_4123_kweym3.jpg
4124,nothing,up,img_4124_kweym3.jpg
4125,nothing,up,img_4125_kweym3.jpg
4126,nothing,nothing,img_4126_kweym3.jpg
4127,nothing,nothing,img_4127_kweym3.jpg
4128,nothing,nothing,img_4128_kweym3.jpg
4129,nothing,up,img_4129_kweym3.jpg
4130,nothing,up,img_4130_kweym3.jpg
4131,nothing,up,img_4131_kweym3.jpg
4132,right,nothing,img_4132_kweym3.jpg
4133,right,nothing,img_4133_kweym3.jpg
4134,nothing,nothing,img_4134_kweym3.jpg
4135,nothing,nothing,img_4135_kweym3.jpg
4136,nothing,up,img_4136_kweym3.jpg
4137,nothing,up,img_4137_kweym3.jpg
4138,nothing,up,img_4138_kweym3.jpg
4139,nothing,up,img_4139_kweym3.jpg
4140,right,up,img_4140_kweym3.jpg
4141,right,nothing,img_4141_kweym3.jpg
4142,right,up,img_4142_kweym3.jpg
4143,nothing,up,img_4143_kweym3.jpg
4144,nothing,up,img_4144_kweym3.jpg
4145,right,up,img_4145_kweym3.jpg
4146,right,up,img_4146_kweym3.jpg
4147,right,up,img_4147_kweym3.jpg
4148,right,up,img_4148_kweym3.jpg
4149,right,up,img_4149_kweym3.jpg
4150,right,up,img_4150_kweym3.jpg
4151,right,up,img_4151_kweym3.jpg
4152,nothing,up,img_4152_kweym3.jpg
4153,nothing,up,img_4153_kweym3.jpg
4154,nothing,up,img_4154_kweym3.jpg
4155,right,up,img_4155_kweym3.jpg
4156,right,up,img_4156_kweym3.jpg
4157,right,up,img_4157_kweym3.jpg
4158,right,up,img_4158_kweym3.jpg
4159,right,up,img_4159_kweym3.jpg
4160,right,up,img_4160_kweym3.jpg
4161,nothing,up,img_4161_kweym3.jpg
4162,nothing,up,img_4162_kweym3.jpg
4163,right,up,img_4163_kweym3.jpg
4164,right,up,img_4164_kweym3.jpg
4165,right,up,img_4165_kweym3.jpg
4166,right,up,img_4166_kweym3.jpg
4167,right,up,img_4167_kweym3.jpg
4168,nothing,up,img_4168_kweym3.jpg
4169,left,up,img_4169_kweym3.jpg
4170,left,up,img_4170_kweym3.jpg
4171,nothing,nothing,img_4171_kweym3.jpg
4172,nothing,up,img_4172_kweym3.jpg
4173,nothing,up,img_4173_kweym3.jpg
4174,nothing,up,img_4174_kweym3.jpg
4175,nothing,up,img_4175_kweym3.jpg
4176,nothing,up,img_4176_kweym3.jpg
4177,nothing,up,img_4177_kweym3.jpg
4178,nothing,up,img_4178_kweym3.jpg
4179,nothing,up,img_4179_kweym3.jpg
4180,nothing,up,img_4180_kweym3.jpg
4181,nothing,nothing,img_4181_kweym3.jpg
4182,nothing,nothing,img_4182_kweym3.jpg
4183,nothing,up,img_4183_kweym3.jpg
4184,nothing,up,img_4184_kweym3.jpg
4185,nothing,nothing,img_4185_kweym3.jpg
4186,nothing,nothing,img_4186_kweym3.jpg
4187,left,nothing,img_4187_kweym3.jpg
4188,nothing,up,img_4188_kweym3.jpg
4189,nothing,up,img_4189_kweym3.jpg
4190,nothing,up,img_4190_kweym3.jpg
4191,nothing,up,img_4191_kweym3.jpg
4192,nothing,up,img_4192_kweym3.jpg
4193,left,up,img_4193_kweym3.jpg
4194,left,nothing,img_4194_kweym3.jpg
4195,nothing,up,img_4195_kweym3.jpg
4196,nothing,up,img_4196_kweym3.jpg
4197,nothing,up,img_4197_kweym3.jpg
4198,nothing,up,img_4198_kweym3.jpg
4199,nothing,up,img_4199_kweym3.jpg
4200,nothing,up,img_4200_kweym3.jpg
4201,nothing,up,img_4201_kweym3.jpg
4202,nothing,up,img_4202_kweym3.jpg
4203,nothing,nothing,img_4203_kweym3.jpg
4204,nothing,nothing,img_4204_kweym3.jpg
4205,nothing,up,img_4205_kweym3.jpg
4206,nothing,up,img_4206_kweym3.jpg
4207,nothing,up,img_4207_kweym3.jpg
4208,nothing,up,img_4208_kweym3.jpg
4209,nothing,up,img_4209_kweym3.jpg
4210,right,nothing,img_4210_kweym3.jpg
4211,right,nothing,img_4211_kweym3.jpg
4212,right,nothing,img_4212_kweym3.jpg
4213,right,up,img_4213_kweym3.jpg
4214,right,up,img_4214_kweym3.jpg
4215,right,up,img_4215_kweym3.jpg
4216,right,up,img_4216_kweym3.jpg
4217,right,up,img_4217_kweym3.jpg
4218,right,up,img_4218_kweym3.jpg
4219,right,up,img_4219_kweym3.jpg
4220,right,up,img_4220_kweym3.jpg
4221,right,up,img_4221_kweym3.jpg
4222,right,up,img_4222_kweym3.jpg
4223,nothing,up,img_4223_kweym3.jpg
4224,right,up,img_4224_kweym3.jpg
4225,right,up,img_4225_kweym3.jpg
4226,right,up,img_4226_kweym3.jpg
4227,right,up,img_4227_kweym3.jpg
4228,right,up,img_4228_kweym3.jpg
4229,right,up,img_4229_kweym3.jpg
4230,right,up,img_4230_kweym3.jpg
4231,right,up,img_4231_kweym3.jpg
4232,right,up,img_4232_kweym3.jpg
4233,nothing,up,img_4233_kweym3.jpg
4234,nothing,up,img_4234_kweym3.jpg
4235,right,up,img_4235_kweym3.jpg
4236,nothing,up,img_4236_kweym3.jpg
4237,nothing,up,img_4237_kweym3.jpg
4238,nothing,up,img_4238_kweym3.jpg
4239,right,up,img_4239_kweym3.jpg
4240,right,up,img_4240_kweym3.jpg
4241,nothing,up,img_4241_kweym3.jpg
4242,nothing,up,img_4242_kweym3.jpg
4243,right,up,img_4243_kweym3.jpg
4244,right,up,img_4244_kweym3.jpg
4245,nothing,up,img_4245_kweym3.jpg
4246,nothing,up,img_4246_kweym3.jpg
4247,nothing,up,img_4247_kweym3.jpg
4248,nothing,up,img_4248_kweym3.jpg
4249,nothing,up,img_4249_kweym3.jpg
4250,right,up,img_4250_kweym3.jpg
4251,nothing,nothing,img_4251_kweym3.jpg
